Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
9,128,OMP,0.0009272000000000001,0.0003918
10,128,OMP,0.0009156000000000001,0.00038019999999999997
11,128,OMP,0.0009776,0.00039139999999999997
12,128,OMP,0.001075,0.00041519999999999995
13,128,OMP,0.0010786,0.0003476
14,128,OMP,0.0011096,0.00035060000000000007
15,128,OMP,0.0011476,0.0003146
16,128,OMP,0.001221,0.0006354000000000002
17,128,OMP,0.001223,0.0002918
18,128,OMP,0.0011768,0.0003254
19,128,OMP,0.0012824,0.000288
20,128,OMP,0.0012565999999999999,0.00032439999999999997
21,128,OMP,0.00125,0.0002666
22,128,OMP,0.0013536,0.00026940000000000004
23,128,OMP,0.0013646,0.0002768
24,128,OMP,0.001326,0.0003692
25,128,OMP,0.0014865999999999998,0.00026500000000000004
26,128,OMP,0.0013675999999999998,0.0002876
27,128,OMP,0.0015354000000000003,0.0002608
28,128,OMP,0.001461,0.000328
29,128,OMP,0.0016808,0.00025140000000000004
30,128,OMP,0.0014884,0.00024380000000000002
31,128,OMP,0.0015798,0.000258
32,128,OMP,0.0013482000000000001,0.000847
33,128,OMP,0.0015688,0.0002346
34,128,OMP,0.0014108,0.00022619999999999997
35,128,OMP,0.001497,0.0002494
36,128,OMP,0.0015144,0.000267
37,128,OMP,0.0014856,0.0002548
38,128,OMP,0.0016210000000000003,0.0002502
39,128,OMP,0.0016082,0.000234
40,128,OMP,0.0017488,0.0003074
41,128,OMP,0.0019057999999999998,0.0002762
42,128,OMP,0.0018262,0.00025320000000000003
43,128,OMP,0.0017632,0.0002498
44,128,OMP,0.0019741999999999997,0.0002468
45,128,OMP,0.0019224,0.000253
46,128,OMP,0.0020574,0.00025780000000000003
47,128,OMP,0.0018672,0.000254
48,128,OMP,0.0019444,0.00046
49,128,OMP,0.0020080000000000002,0.0002514
50,128,OMP,0.0021655999999999997,0.00022979999999999997
51,128,OMP,0.0020866,0.0002836
52,128,OMP,0.0020192,0.000271
53,128,OMP,0.0020068000000000004,0.0002588
54,128,OMP,0.0022162,0.0002598
55,128,OMP,0.00224,0.0002502
56,128,OMP,0.002186,0.0002726
57,128,OMP,0.0022776,0.0002588
58,128,OMP,0.0024425999999999996,0.00024280000000000005
59,128,OMP,0.0023326,0.0002604
60,128,OMP,0.0020926,0.00023779999999999998
61,128,OMP,0.0020285999999999998,0.0002434
62,128,OMP,0.0017922,0.00022339999999999998
63,128,OMP,0.0019986,0.00023779999999999998
64,128,OMP,0.0017964,0.001431
65,128,OMP,0.002015,0.0002492
66,128,OMP,0.0022358000000000005,0.00024859999999999997
67,128,OMP,0.003576,0.000253
68,128,OMP,0.0026141999999999997,0.0002518
69,128,OMP,0.004885400000000001,0.00020039999999999997
70,128,OMP,0.0050272,0.00023599999999999996
71,128,OMP,0.006557,0.0020598
72,128,OMP,0.008280200000000001,0.0039214
73,128,OMP,0.010321799999999997,0.009517000000000001
74,128,OMP,0.010654,0.009511599999999999
75,128,OMP,0.0107878,0.009571
76,128,OMP,0.010427,0.0099994
77,128,OMP,0.01201,0.0086612
78,128,OMP,0.0109626,0.009620599999999998
79,128,OMP,0.012365000000000001,0.008672000000000003
80,128,OMP,0.011438199999999999,0.0096514
81,128,OMP,0.011238999999999999,0.0105162
82,128,OMP,0.0120286,0.009624200000000001
83,128,OMP,0.0104776,0.010513999999999999
84,128,OMP,0.0128616,0.009565599999999999
85,128,OMP,0.011004200000000002,0.0096694
86,128,OMP,0.012489400000000001,0.008719399999999999
87,128,OMP,0.0111902,0.0105804
88,128,OMP,0.012332399999999999,0.0096558
89,128,OMP,0.013298599999999999,0.0095742
90,128,OMP,0.0109844,0.009607000000000001
91,128,OMP,0.0131186,0.0105724
92,128,OMP,0.012230000000000001,0.0114996
93,128,OMP,0.013319800000000001,0.008731
94,128,OMP,0.014063199999999998,0.0077526
95,128,OMP,0.0126722,0.0096098
96,128,OMP,0.013639599999999998,0.0088354
1,256,SEQ,0.0006261999999999999,0.0014490000000000002
1,256,OMP,0.0007022,0.0009565999999999999
2,256,OMP,0.0013319999999999999,0.0006626
3,256,OMP,0.0014576,0.0004522
4,256,OMP,0.0014458,0.0005914000000000001
5,256,OMP,0.0018960000000000001,0.0003816
6,256,OMP,0.0018797999999999998,0.0004438
7,256,OMP,0.0022068,0.0003034
8,256,OMP,0.0021755999999999998,0.0009262
