Threads/Proc,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
72,4096,MPI DT,0.1560344,0.180384
73,4096,MPI DT,0.16010459999999999,0.1873982
74,4096,MPI DT,0.15975140000000002,0.18739099999999997
75,4096,MPI DT,0.15387220000000001,0.1811268
76,4096,MPI DT,0.1715856,0.189142
77,4096,MPI DT,0.1622068,0.1911994
78,4096,MPI DT,0.1586918,0.18719239999999998
79,4096,MPI DT,0.179585,0.19652199999999997
80,4096,MPI DT,0.16083879999999998,0.190047
81,4096,MPI DT,0.1620964,0.1910066
82,4096,MPI DT,0.16372040000000002,0.19522319999999999
83,4096,MPI DT,0.1648006,0.2015054
84,4096,MPI DT,0.16192860000000003,0.19239440000000002
85,4096,MPI DT,0.1739512,0.20262560000000002
86,4096,MPI DT,0.193953,0.20878259999999998
87,4096,MPI DT,0.1648112,0.195964
88,4096,MPI DT,0.1688606,0.20361279999999998
89,4096,MPI DT,0.43263799999999997,0.20713480000000004
90,4096,MPI DT,0.29067420000000005,0.20158039999999997
91,4096,MPI DT,0.182135,0.2095286
92,4096,MPI DT,0.19522399999999998,0.209007
93,4096,MPI DT,0.1827114,0.20945679999999997
94,4096,MPI DT,0.2175688,0.21386180000000002
95,4096,MPI DT,0.23916379999999998,0.233629
96,4096,MPI DT,0.5298149999999999,0.27143280000000003
