Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
62,32,OMP,0.0019606,5.2000000000000004e-05
63,32,OMP,0.0017382,4.68e-05
64,32,OMP,0.001382,3.94e-05
65,32,OMP,0.0019048000000000003,5.0600000000000003e-05
66,32,OMP,0.0018632,4.92e-05
67,32,OMP,0.0020702,6.96e-05
68,32,OMP,0.005012999999999999,0.0010015999999999998
69,32,OMP,0.0032780000000000005,4.7000000000000004e-05
70,32,OMP,0.0053974,0.0019556
71,32,OMP,0.0060084000000000005,0.0019432000000000002
72,32,OMP,0.009620600000000002,0.008500999999999998
73,32,OMP,0.009885399999999999,0.009439800000000002
74,32,OMP,0.0102036,0.010501
75,32,OMP,0.0117416,0.0095608
76,32,OMP,0.0106408,0.0095076
77,32,OMP,0.011612800000000001,0.0095086
78,32,OMP,0.010515000000000002,0.010453800000000001
79,32,OMP,0.0122938,0.0085506
80,32,OMP,0.011610599999999999,0.0104406
81,32,OMP,0.0106908,0.010515199999999999
82,32,OMP,0.012750799999999998,0.010533400000000002
83,32,OMP,0.0126914,0.008717400000000002
84,32,OMP,0.011373600000000001,0.009572999999999998
85,32,OMP,0.0112704,0.0095674
86,32,OMP,0.011197000000000002,0.0105016
87,32,OMP,0.012992,0.0086316
88,32,OMP,0.012166,0.0086348
89,32,OMP,0.0110136,0.0114774
90,32,OMP,0.0122834,0.010526200000000001
91,32,OMP,0.013304,0.008657600000000001
92,32,OMP,0.0128558,0.007692800000000001
93,32,OMP,0.01422,0.007713200000000001
94,32,OMP,0.012178600000000001,0.009600800000000001
95,32,OMP,0.012328999999999998,0.00864
96,32,OMP,0.0139848,0.007688800000000001
1,64,SEQ,3.46e-05,3.38e-05
1,64,OMP,8.460000000000001e-05,5.36e-05
2,64,OMP,0.00019520000000000003,6.3e-05
3,64,OMP,0.0002432,6.22e-05
4,64,OMP,0.00028360000000000006,6.36e-05
5,64,OMP,0.0003098,7.42e-05
6,64,OMP,0.0003654,7.32e-05
7,64,OMP,0.00038319999999999994,7.26e-05
8,64,OMP,0.00043760000000000007,7.219999999999999e-05
9,64,OMP,0.000463,7.780000000000001e-05
10,64,OMP,0.0004892000000000001,7.219999999999999e-05
11,64,OMP,0.0004934,7.9e-05
12,64,OMP,0.000522,7.14e-05
13,64,OMP,0.0005766,7.58e-05
14,64,OMP,0.0006244,7.9e-05
15,64,OMP,0.0006452000000000001,7.58e-05
16,64,OMP,0.000665,7.48e-05
17,64,OMP,0.0007404000000000001,6.92e-05
18,64,OMP,0.0007162,7.120000000000001e-05
19,64,OMP,0.0008003999999999999,8.020000000000001e-05
20,64,OMP,0.0008038,7.3e-05
21,64,OMP,0.0008659999999999999,7.16e-05
22,64,OMP,0.0008451999999999999,6.96e-05
23,64,OMP,0.0008824,8.340000000000001e-05
24,64,OMP,0.0009268,7.56e-05
25,64,OMP,0.0009758,6.860000000000001e-05
26,64,OMP,0.0010608,7.960000000000001e-05
27,64,OMP,0.0009693999999999999,7.52e-05
28,64,OMP,0.001071,7.979999999999999e-05
29,64,OMP,0.0010786,7.58e-05
30,64,OMP,0.0010616,7.86e-05
31,64,OMP,0.0011757999999999998,8.28e-05
32,64,OMP,0.0012098,7.52e-05
33,64,OMP,0.0012664,8.56e-05
34,64,OMP,0.001416,6.719999999999998e-05
35,64,OMP,0.0012385999999999999,7.14e-05
36,64,OMP,0.0011849999999999999,7.219999999999999e-05
37,64,OMP,0.001252,7.42e-05
38,64,OMP,0.0012799999999999999,7.179999999999998e-05
39,64,OMP,0.0013821999999999997,7.72e-05
40,64,OMP,0.0010976000000000002,5.9800000000000003e-05
41,64,OMP,0.00114,5.66e-05
42,64,OMP,0.001368,7.120000000000001e-05
43,64,OMP,0.0011706000000000002,7.58e-05
44,64,OMP,0.0012965999999999997,6.620000000000001e-05
45,64,OMP,0.001186,6.5e-05
46,64,OMP,0.0013324,7.699999999999999e-05
47,64,OMP,0.0011394,5.62e-05
48,64,OMP,0.0014973999999999999,6.56e-05
49,64,OMP,0.0012178,7.300000000000001e-05
50,64,OMP,0.0012575999999999998,5.64e-05
51,64,OMP,0.0013664,6.720000000000001e-05
52,64,OMP,0.0013127999999999998,5.9800000000000003e-05
53,64,OMP,0.0012163999999999999,7.68e-05
54,64,OMP,0.0011736000000000001,5.66e-05
55,64,OMP,0.0014726,6.54e-05
56,64,OMP,0.0011749999999999998,6.12e-05
57,64,OMP,0.0013330000000000002,6.919999999999999e-05
58,64,OMP,0.0016099999999999999,6.22e-05
59,64,OMP,0.00172,7.04e-05
60,64,OMP,0.0018508,7.539999999999999e-05
61,64,OMP,0.0017196,8.36e-05
62,64,OMP,0.00204,7.439999999999999e-05
63,64,OMP,0.0018491999999999998,7.06e-05
64,64,OMP,0.0018392000000000003,7.819999999999999e-05
65,64,OMP,0.0019792,7.159999999999998e-05
66,64,OMP,0.0019766,7.72e-05
67,64,OMP,0.0022199999999999998,8.099999999999999e-05
68,64,OMP,0.0038048000000000005,7.3e-05
69,64,OMP,0.0026382000000000003,7.32e-05
70,64,OMP,0.007306599999999999,0.0010028
71,64,OMP,0.0084476,0.0052380000000000005
72,64,OMP,0.007374599999999999,0.0056848
73,64,OMP,0.0098084,0.0094412
74,64,OMP,0.0099554,0.0103806
75,64,OMP,0.0102754,0.0094344
76,64,OMP,0.010894399999999999,0.0104962
77,64,OMP,0.010654399999999998,0.010502000000000001
78,64,OMP,0.010925399999999998,0.0107962
79,64,OMP,0.011018,0.0095712
80,64,OMP,0.010878800000000001,0.0095946
81,64,OMP,0.010458400000000001,0.0105096
82,64,OMP,0.010953000000000001,0.010480600000000001
83,64,OMP,0.0110108,0.0095972
84,64,OMP,0.013401600000000003,0.0095498
85,64,OMP,0.011884799999999997,0.010481399999999998
86,64,OMP,0.0127138,0.0086528
87,64,OMP,0.0119466,0.012379999999999999
88,64,OMP,0.012509600000000001,0.008654600000000002
89,64,OMP,0.0133882,0.0086364
90,64,OMP,0.0117542,0.008613400000000002
91,64,OMP,0.013085,0.008662
92,64,OMP,0.011635800000000002,0.0105522
93,64,OMP,0.0120402,0.009604600000000001
94,64,OMP,0.0123988,0.0088528
95,64,OMP,0.0116318,0.009652
96,64,OMP,0.012973599999999998,0.0086424
1,128,SEQ,0.0001654,0.00019
1,128,OMP,0.00020679999999999996,0.00019920000000000002
2,128,OMP,0.000263,0.00017280000000000003
3,128,OMP,0.00029719999999999996,0.0001536
4,128,OMP,0.0003098,0.0001238
5,128,OMP,0.0003364,0.0001228
6,128,OMP,0.00036179999999999996,0.0001294
7,128,OMP,0.0004332,0.000128
8,128,OMP,0.00045959999999999995,0.000125
9,128,OMP,0.0004338,0.0001342
10,128,OMP,0.0005078,0.0001312
11,128,OMP,0.0005262000000000001,0.00011560000000000002
12,128,OMP,0.0005618,0.00012200000000000001
13,128,OMP,0.0006032,0.00012340000000000002
14,128,OMP,0.0006084,0.00013260000000000002
15,128,OMP,0.0006876,0.0001162
16,128,OMP,0.0006652,0.0001276
17,128,OMP,0.0006632,0.00012900000000000002
18,128,OMP,0.0007674,0.0001254
19,128,OMP,0.0007684,0.00012000000000000002
20,128,OMP,0.0007746000000000001,0.0001312
21,128,OMP,0.0008186000000000001,0.0001206
22,128,OMP,0.0008254000000000001,0.000122
23,128,OMP,0.0009157999999999999,0.000122
24,128,OMP,0.0008908,0.00012800000000000002
25,128,OMP,0.0009814,0.0001234
26,128,OMP,0.0009750000000000002,0.0001202
27,128,OMP,0.000961,0.000132
28,128,OMP,0.001005,0.0001298
29,128,OMP,0.0008994000000000001,0.0001258
30,128,OMP,0.0009266,0.00011140000000000002
31,128,OMP,0.0008084000000000001,0.0001124
32,128,OMP,0.0012462,0.00012099999999999999
33,128,OMP,0.0011906,0.0001226
34,128,OMP,0.0010727999999999998,0.00011359999999999998
35,128,OMP,0.0012568000000000002,0.00013099999999999999
36,128,OMP,0.0011145999999999999,0.00011660000000000002
37,128,OMP,0.0012392,0.00014099999999999998
38,128,OMP,0.0012951999999999998,0.000127
39,128,OMP,0.001307,0.0001144
40,128,OMP,0.0012682000000000001,0.0001284
41,128,OMP,0.001476,0.0001304
42,128,OMP,0.0013686,0.00011460000000000001
43,128,OMP,0.0013732000000000002,0.000129
44,128,OMP,0.0013666000000000001,0.0001232
45,128,OMP,0.0017021999999999999,0.00012319999999999999
46,128,OMP,0.0015892,0.00013680000000000002
47,128,OMP,0.0016067999999999998,0.0001272
48,128,OMP,0.0013830000000000001,0.0001232
49,128,OMP,0.0016543999999999999,0.000135
50,128,OMP,0.0017104000000000002,0.00012959999999999998
51,128,OMP,0.0017745999999999999,0.0001404
52,128,OMP,0.0014337999999999998,0.00012100000000000001
53,128,OMP,0.001529,0.000126
54,128,OMP,0.0013923999999999998,0.0001242
55,128,OMP,0.0016070000000000001,0.00011219999999999999
56,128,OMP,0.0013162,0.0001332
57,128,OMP,0.0014706,0.00011979999999999998
58,128,OMP,0.0014956000000000001,0.000127
59,128,OMP,0.0017082,0.00011679999999999999
60,128,OMP,0.0015815999999999996,0.0001294
61,128,OMP,0.0015934,0.0001228
62,128,OMP,0.0012926,0.00011400000000000002
63,128,OMP,0.0015942,0.0001202
64,128,OMP,0.0016816000000000001,0.0001192
65,128,OMP,0.0018264,0.00012079999999999998
66,128,OMP,0.0013037999999999997,0.00010740000000000001
67,128,OMP,0.0058704,0.0019684000000000004
68,128,OMP,0.0058732,0.0010488000000000001
69,128,OMP,0.0038851999999999997,0.00010180000000000001
70,128,OMP,0.0032183999999999997,0.0001
71,128,OMP,0.0082442,0.004759
72,128,OMP,0.009549600000000002,0.0056948
73,128,OMP,0.010526800000000001,0.009444600000000001
74,128,OMP,0.0105162,0.0095296
75,128,OMP,0.010341,0.0094334
76,128,OMP,0.010586799999999999,0.009510999999999999
77,128,OMP,0.010478600000000001,0.010250200000000001
78,128,OMP,0.010831200000000003,0.0105354
79,128,OMP,0.0134384,0.006711
80,128,OMP,0.01219,0.0086316
81,128,OMP,0.011210799999999998,0.010499999999999999
82,128,OMP,0.010741400000000002,0.010483399999999999
83,128,OMP,0.0107014,0.0104884
84,128,OMP,0.010376,0.0104672
85,128,OMP,0.012392,0.0095654
86,128,OMP,0.012029800000000002,0.011511
87,128,OMP,0.012175400000000001,0.0086688
88,128,OMP,0.013166800000000001,0.007686999999999999
89,128,OMP,0.013711600000000001,0.007676199999999999
90,128,OMP,0.012881,0.0095884
91,128,OMP,0.0121106,0.0105
92,128,OMP,0.012426799999999998,0.0095786
93,128,OMP,0.0123958,0.009567599999999999
94,128,OMP,0.013990800000000001,0.008644599999999999
95,128,OMP,0.0144512,0.007732399999999999
96,128,OMP,0.012807599999999999,0.009600000000000001
1,256,SEQ,0.0005692,0.0013132
1,256,OMP,0.000709,0.0014700000000000002
