Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
50,4,OMP,0.0008548,3.6200000000000006e-05,0.0002339728591483388,0.0,0.0004679457182966776,0.0
51,4,OMP,0.0011454,3.8200000000000014e-05,0.00017461148943600488,0.0,0.0003423754694823625,0.0
52,4,OMP,0.0010245999999999999,3.5400000000000013e-05,0.00019519812609798947,0.0,0.00037538101172690286,0.0
53,4,OMP,0.0010972000000000002,4.88e-05,0.00018228217280349978,0.0,0.00034392862793113164,0.0
54,4,OMP,0.0009102,3.84e-05,0.0002197319270490002,0.0,0.00040691097601666703,0.0
55,4,OMP,0.0011956,3.64e-05,0.00016728002676480428,0.0,0.00030414550320873507,0.0
56,4,OMP,0.0011784,3.64e-05,0.00016972165648336727,0.0,0.0003030743865774415,0.0
57,4,OMP,0.0009766,3.5400000000000013e-05,0.00020479213598197828,0.0,0.00035928444909118993,0.0
58,4,OMP,0.0010592000000000002,5.08e-05,0.000188821752265861,0.0,0.00032555474528596725,0.0
59,4,OMP,0.0010907999999999998,4.5799999999999995e-05,0.00018335166850018338,0.0,0.0003107655398308193,0.0
60,4,OMP,0.0010375999999999999,3.9e-05,0.0001927525057825752,0.0,0.00032125417630429195,0.0
61,4,OMP,0.0011565999999999998,5.36e-05,0.00017292062943109114,0.0,0.00028347644169031335,0.0
62,4,OMP,0.0010722000000000001,5.3799999999999986e-05,0.0001865323633650438,0.0,0.0003008586505887803,0.0
63,4,OMP,0.0011118,4.5799999999999995e-05,0.00017988846914912752,0.0,0.0002855372526176627,0.0
64,4,OMP,0.0013245999999999998,4.18e-05,0.00015098897780462027,0.0,0.00023592027781971917,0.0
65,4,OMP,0.001207,5.139999999999999e-05,0.00016570008285004143,0.0,0.0002549232043846791,0.0
66,4,OMP,0.0013626,4.94e-05,0.0001467782181124321,0.0,0.0002223912395642911,0.0
67,4,OMP,0.0013048,4.4799999999999984e-05,0.00015328019619865113,0.0,0.00022877641223679275,0.0
68,4,OMP,0.0015196,6.720000000000001e-05,0.00013161358252171624,0.0,0.0001935493860613474,0.0
69,4,OMP,0.0012832,5.2600000000000005e-05,0.00015586034912718204,0.0,0.00022588456395243774,0.0
70,4,OMP,0.0013992000000000002,5.04e-05,0.00014293882218410517,0.0,0.00020419831740586456,0.0
71,4,OMP,0.0015845999999999998,4.74e-05,0.00012621481761958855,0.0,0.00017776734875998387,0.0
72,4,OMP,0.0014614,7.639999999999999e-05,0.00013685507048036128,0.0,0.00019007648677827956,0.0
73,4,OMP,0.001477,4.8599999999999995e-05,0.00013540961408259986,0.0,0.00018549262203095872,0.0
74,4,OMP,0.0014692,7.419999999999999e-05,0.0001361285053090117,0.0,0.0001839574396067726,0.0
75,4,OMP,0.001615,5.96e-05,0.0001238390092879257,0.0,0.0001651186790505676,0.0
76,4,OMP,0.0016739999999999995,5.84e-05,0.00011947431302270016,0.0,0.00015720304345092124,0.0
77,4,OMP,0.0014782,6.319999999999999e-05,0.00013529968881071573,0.0,0.0001757138815723581,0.0
78,4,OMP,0.0014383999999999998,5.540000000000001e-05,0.00013904338153503893,0.0,0.00017826074555774222,0.0
79,4,OMP,0.0014142000000000002,6.7e-05,0.00014142271248762547,0.0,0.00017901609175648793,0.0
80,4,OMP,0.0016518,5.240000000000001e-05,0.0001210800339024095,0.0,0.00015135004237801187,0.0
81,4,OMP,0.0016122,6.979999999999999e-05,0.00012405408758218582,0.0,0.00015315319454590844,0.0
82,4,OMP,0.0015199999999999999,5.820000000000001e-05,0.00013157894736842105,0.0,0.00016046213093709883,0.0
