Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
58,32,OMP,0.0017092,5.26e-05
59,32,OMP,0.0014536,4.9399999999999995e-05
60,32,OMP,0.0017173999999999998,4.4800000000000005e-05
61,32,OMP,0.0013402000000000002,4.52e-05
62,32,OMP,0.00129,4.54e-05
63,32,OMP,0.0015046,5.5599999999999996e-05
64,32,OMP,0.0016791999999999998,5.5e-05
65,32,OMP,0.0015990000000000002,5.3200000000000006e-05
66,32,OMP,0.0018764000000000003,5.2e-05
67,32,OMP,0.0020318,5.1599999999999994e-05
68,32,OMP,0.0027852000000000003,4.880000000000001e-05
69,32,OMP,0.0025180000000000003,4.98e-05
70,32,OMP,0.0053716,0.0009932
71,32,OMP,0.0062152,0.0037956000000000005
72,32,OMP,0.008611,0.0038142000000000002
73,32,OMP,0.009864000000000001,0.009456
74,32,OMP,0.010140399999999999,0.010399599999999998
75,32,OMP,0.0102368,0.009485200000000001
76,32,OMP,0.011286399999999999,0.008582999999999999
77,32,OMP,0.010904,0.009535
78,32,OMP,0.0122976,0.009534
79,32,OMP,0.010595000000000002,0.0094814
80,32,OMP,0.012518400000000002,0.0086378
81,32,OMP,0.0111538,0.0085822
82,32,OMP,0.011759200000000001,0.009004000000000002
83,32,OMP,0.0110752,0.0123896
84,32,OMP,0.0112588,0.0105552
85,32,OMP,0.012861599999999997,0.0086652
86,32,OMP,0.0108402,0.0114322
87,32,OMP,0.0134186,0.007730999999999999
88,32,OMP,0.01093,0.009565599999999999
89,32,OMP,0.0120776,0.0086342
90,32,OMP,0.0123856,0.0105542
91,32,OMP,0.013324599999999997,0.0096126
92,32,OMP,0.013438,0.0086376
93,32,OMP,0.013503999999999999,0.0086804
94,32,OMP,0.012943199999999998,0.0085752
95,32,OMP,0.012232799999999999,0.008631
96,32,OMP,0.0115898,0.0095694
1,64,SEQ,3.46e-05,3.32e-05
1,64,OMP,8.9e-05,4.7600000000000005e-05
2,64,OMP,0.00020020000000000004,5.759999999999999e-05
3,64,OMP,0.0002518,5.86e-05
4,64,OMP,0.000283,6.259999999999999e-05
5,64,OMP,0.0003202,6.74e-05
6,64,OMP,0.00035539999999999997,5.9800000000000003e-05
7,64,OMP,0.0004066,6.82e-05
8,64,OMP,0.0004202,6.5e-05
9,64,OMP,0.000454,6.66e-05
10,64,OMP,0.000485,6.4e-05
11,64,OMP,0.0004942,6.6e-05
12,64,OMP,0.0005443999999999999,6.72e-05
13,64,OMP,0.0005672,6.12e-05
14,64,OMP,0.0006362,7.1e-05
15,64,OMP,0.0006334000000000001,6.34e-05
16,64,OMP,0.000672,6.620000000000001e-05
17,64,OMP,0.0006742,6.739999999999998e-05
18,64,OMP,0.0007476000000000001,7.48e-05
19,64,OMP,0.0007331999999999999,7.280000000000001e-05
20,64,OMP,0.000763,6.56e-05
21,64,OMP,0.0007938000000000001,6.86e-05
22,64,OMP,0.0008683999999999999,7.16e-05
23,64,OMP,0.0008508,7.159999999999999e-05
24,64,OMP,0.0010084,7.32e-05
25,64,OMP,0.0009479999999999998,6.539999999999999e-05
26,64,OMP,0.0009765999999999998,6.4e-05
27,64,OMP,0.0010504,7.060000000000001e-05
28,64,OMP,0.000949,7.219999999999999e-05
29,64,OMP,0.0010922000000000002,7.199999999999999e-05
30,64,OMP,0.0010352,7.18e-05
31,64,OMP,0.0010896,7.4e-05
32,64,OMP,0.0010856000000000001,7.72e-05
33,64,OMP,0.0011682,6.900000000000001e-05
34,64,OMP,0.0011589999999999999,7.280000000000001e-05
35,64,OMP,0.0012064,7.02e-05
36,64,OMP,0.001317,7.58e-05
37,64,OMP,0.001284,6.720000000000001e-05
38,64,OMP,0.0011764,6.939999999999999e-05
39,64,OMP,0.001382,7.02e-05
40,64,OMP,0.0014922000000000002,7.620000000000001e-05
41,64,OMP,0.0012052,6.96e-05
42,64,OMP,0.0014478000000000002,7.3e-05
43,64,OMP,0.0013824000000000002,7.379999999999999e-05
44,64,OMP,0.0014188,6.76e-05
45,64,OMP,0.0010038,6.78e-05
46,64,OMP,0.0012674000000000001,6.020000000000001e-05
47,64,OMP,0.0012456,7.46e-05
48,64,OMP,0.0011652,7.16e-05
49,64,OMP,0.0011738,6.8e-05
50,64,OMP,0.0011727999999999999,6.72e-05
51,64,OMP,0.0012102,8.08e-05
52,64,OMP,0.0012996000000000001,6.280000000000001e-05
53,64,OMP,0.001401,6.78e-05
54,64,OMP,0.0011474,6.680000000000001e-05
55,64,OMP,0.0014442,7.12e-05
56,64,OMP,0.0015274,7.379999999999999e-05
57,64,OMP,0.0014624,7.099999999999999e-05
58,64,OMP,0.0015024,6.26e-05
59,64,OMP,0.0012565999999999999,7.54e-05
60,64,OMP,0.0016006,5.8200000000000005e-05
61,64,OMP,0.0014135999999999999,7.74e-05
62,64,OMP,0.0018499999999999999,8.460000000000001e-05
63,64,OMP,0.0012888,7.1e-05
64,64,OMP,0.0014894,7.46e-05
65,64,OMP,0.0018758,8.840000000000001e-05
66,64,OMP,0.0017942,8.86e-05
67,64,OMP,0.0051974,0.0010174
68,64,OMP,0.0016621999999999997,6.36e-05
69,64,OMP,0.0032984,7.219999999999999e-05
70,64,OMP,0.0035383999999999997,7.280000000000001e-05
71,64,OMP,0.005287600000000001,0.0019372000000000005
72,64,OMP,0.0089002,0.0066246
73,64,OMP,0.0092952,0.0085732
74,64,OMP,0.0101792,0.010419
75,64,OMP,0.0121062,0.007607
76,64,OMP,0.010227,0.0095138
77,64,OMP,0.011582399999999998,0.009493399999999999
78,64,OMP,0.011033999999999999,0.009515399999999999
79,64,OMP,0.011446,0.010532199999999999
80,64,OMP,0.0110624,0.010519
81,64,OMP,0.012689,0.009561799999999999
82,64,OMP,0.0119638,0.008679599999999999
83,64,OMP,0.0119544,0.0095596
84,64,OMP,0.0113562,0.0095624
85,64,OMP,0.010896,0.0095398
86,64,OMP,0.012845599999999999,0.007672599999999999
87,64,OMP,0.0114998,0.010529
88,64,OMP,0.012184999999999998,0.012350000000000002
89,64,OMP,0.0124096,0.0106002
90,64,OMP,0.0151306,0.0087328
91,64,OMP,0.0116936,0.0114544
92,64,OMP,0.013264599999999998,0.0076614000000000005
93,64,OMP,0.0126778,0.0085888
94,64,OMP,0.0140512,0.008731
95,64,OMP,0.0125054,0.0086594
96,64,OMP,0.012153800000000001,0.0086728
1,128,SEQ,0.0001588,0.0001912
1,128,OMP,0.00023,0.000185
2,128,OMP,0.0002824,0.0001224
3,128,OMP,0.0003062,0.0001276
4,128,OMP,0.0003394,0.000113
5,128,OMP,0.0003296,0.00011779999999999998
6,128,OMP,0.00037620000000000004,0.0001186
7,128,OMP,0.000413,0.0001096
8,128,OMP,0.0004362,0.0001178
9,128,OMP,0.0004842,0.00011439999999999999
10,128,OMP,0.0005178,0.00011460000000000001
11,128,OMP,0.0005254,0.000122
12,128,OMP,0.0005430000000000001,0.00011060000000000002
13,128,OMP,0.0005958,0.00012240000000000002
14,128,OMP,0.0005956000000000001,0.0001142
15,128,OMP,0.0006552,0.000115
16,128,OMP,0.0006994,0.00011540000000000001
17,128,OMP,0.0006858,0.00011800000000000001
18,128,OMP,0.0007235999999999999,0.0001162
19,128,OMP,0.0007329999999999999,0.00011119999999999999
20,128,OMP,0.000759,0.000104
21,128,OMP,0.0007402000000000001,0.0001176
22,128,OMP,0.0007972,0.0001144
23,128,OMP,0.0009253999999999998,0.0001226
24,128,OMP,0.0008537999999999998,0.00010779999999999999
25,128,OMP,0.000963,0.00011740000000000001
26,128,OMP,0.0009027999999999999,0.0001124
27,128,OMP,0.0009936,0.00012119999999999999
28,128,OMP,0.0009578,0.0001186
29,128,OMP,0.001003,0.00010999999999999999
30,128,OMP,0.0011528,0.000127
31,128,OMP,0.0011413999999999999,0.0001206
32,128,OMP,0.001099,0.0001124
33,128,OMP,0.001157,0.000122
34,128,OMP,0.0010316,0.00011399999999999999
35,128,OMP,0.0012029999999999999,0.00011879999999999999
36,128,OMP,0.0012872,0.000152
37,128,OMP,0.0012598000000000002,0.0001186
38,128,OMP,0.0012299999999999998,0.0001134
39,128,OMP,0.0010712,0.0001192
40,128,OMP,0.0013332,0.0001194
41,128,OMP,0.0012362,0.00012119999999999999
42,128,OMP,0.0013755999999999998,0.00011679999999999999
43,128,OMP,0.0013882000000000002,0.0001232
44,128,OMP,0.0012386,0.00011360000000000001
45,128,OMP,0.001497,0.0001336
46,128,OMP,0.0015896,0.0001294
47,128,OMP,0.001609,0.0001284
48,128,OMP,0.001439,0.00013000000000000002
49,128,OMP,0.0013074,0.0001162
50,128,OMP,0.0016002,0.00012880000000000001
51,128,OMP,0.0013878,0.0001304
52,128,OMP,0.0016738000000000002,0.00012319999999999999
53,128,OMP,0.0016718,0.0001234
54,128,OMP,0.0016484,0.00011839999999999999
55,128,OMP,0.0012418,0.000115
56,128,OMP,0.0018792,0.0001216
57,128,OMP,0.0014016,0.00011359999999999998
58,128,OMP,0.0016832,0.00013000000000000002
59,128,OMP,0.0016246,0.0001268
60,128,OMP,0.0012498000000000001,0.0001262
61,128,OMP,0.0013976,0.00011399999999999999
62,128,OMP,0.0012592,0.000115
63,128,OMP,0.0059846,0.001055
64,128,OMP,0.0017356,0.00010499999999999999
65,128,OMP,0.0017163999999999999,0.00012539999999999999
66,128,OMP,0.0017266,0.0001226
67,128,OMP,0.002994,0.00011899999999999999
68,128,OMP,0.0033932,0.00010759999999999999
69,128,OMP,0.0036444000000000003,8.74e-05
70,128,OMP,0.0046832,9.1e-05
71,128,OMP,0.0069188,0.0038193999999999997
72,128,OMP,0.0083234,0.007037400000000001
73,128,OMP,0.01202,0.0095018
74,128,OMP,0.0109524,0.010450599999999999
75,128,OMP,0.011520599999999999,0.009517800000000002
76,128,OMP,0.010805200000000001,0.0095616
77,128,OMP,0.01162,0.009509199999999999
78,128,OMP,0.011079,0.0095514
79,128,OMP,0.012346400000000002,0.009538399999999999
80,128,OMP,0.0126256,0.009333600000000001
81,128,OMP,0.0123498,0.008626400000000001
82,128,OMP,0.012384200000000001,0.0085866
83,128,OMP,0.010765,0.0105392
84,128,OMP,0.012212999999999998,0.009647800000000002
85,128,OMP,0.0121536,0.0095512
86,128,OMP,0.010937,0.0095372
87,128,OMP,0.011335800000000002,0.0114404
88,128,OMP,0.012907200000000002,0.0086648
89,128,OMP,0.012509600000000001,0.0105388
90,128,OMP,0.013652000000000001,0.0086324
91,128,OMP,0.012343799999999999,0.009592600000000001
92,128,OMP,0.0108476,0.0105272
93,128,OMP,0.0117684,0.009545399999999999
94,128,OMP,0.0126576,0.0086034
95,128,OMP,0.0123682,0.008634600000000001
96,128,OMP,0.011440599999999999,0.0103616
1,256,SEQ,0.0006252,0.0014717999999999999
1,256,OMP,0.0008022,0.0014765999999999998
